Review_Text,Sentiment_Class
Waste phone ഈ കാലത്ത് ചെറിയ ഫോൺ വലിയ വിലക് ആരാ എടുക്കാ ലോട്ടറി അടിചു കാശ് കിട്ടിയാലും ഞാൻ എടുകൂല 😁,Negative
ഞാൻ ഇപ്പൊ 11 ആണ് use ചെയ്യുന്നത് 12 mini വാങ്ങണമെന്ന് വിചാരിച്ചതാണ് ഇനി വേണ്ട thanks,Negative
Note10plus നെ . വെല്ലാൻ ഇവൻ പോര..,Negative
than you tube തന്നെ അടിച്ചു നോക്ക് comparison 😀😀😀 70000 രൂപ ക്കു വാങ്ങിക്കുന്ന ഫോണിന് full സ്‌ക്രീൻ ഡിസ്‌പ്ലൈ ഇല്ല പിന്നെ ക്യാമറ ആണ് ഉദേശിച്ചത്‌ എങ്കിൽ . ഇ വിലക്കു dslr ക്യാമറ വാങ്ങിക്കാം 😀😀 അതിനെ പകുതി വില കൊടുത്താൽ . ആൻഡ്രോയ്ഡ് ഫോൺ കിട്ടും എന്തായാലും ഇ പ്രൈസിന് i phone ഒരിക്കലും value for money അല്ല,Negative
ഞാൻ use ചെയ്യ്തത് 1 ഫോൺ 7 ആയിരുന്നു ഇപ്പോൾ s9 plus very happy ഐഫോൺ ടോട്ടൽ waste,Negative
verum പൊട്ടൻമാത്രം ആണ് ഇപ്പോൾ i ഫോൺ എടുക്കുന്നത് . 64000 രൂപ ഫുൾ screen ഡിസ്പ്ലേ ഇല്ല. വെറും 21000 രൂപ മാത്രം ഉള്ള redmi phonun ആയിട്ടു ഒരു speed camparison നടത്തിയപ്പോൾ ചിരി ആണ് വന്നത് എല്ലാ വർഷം apple ന്റെ പ്രോസസ്സർ 20%speed എന്ന് ഒക്കെ പ്രോമിസ് ചെയ്‌യും. പക്ഷ വെറും ചൈന ഫോൺനോട് പിടിക്കാൻ പറ്റുന്നില്ല .അങ്ങനെ കുറെ പൊട്ടന്മാർ എല്ലാ വര്ഷവും വഞ്ചിക്കപെടുന്നു,Negative
ഐഫോൺ 11 ഡിസ്പ്ലേ 10k പ്രൈസ് വരുന്ന ഫോൺ ഡിസ്പ്ലേ ആയിട്ട് മാത്രമേ compare ചെയ്യാൻ പറ്റു.. 70k പ്രിസിൽ വരുന്ന ഫോണിന്റെ ഡിസ്പ്ലേ 720p ips lcd 🤣🤣.. 14k മുതൽ വരുന്ന മിക്ക ഫോണിനിനും 1080 Amoled ഡിസ്പ്ലേ ആണ് വരുന്നത്.. അത്‌ വച്ചു ഒന്ന് compare ചെയ്തു നോക്ക് 720p lcd display ആണൊ 1080p Amoled display ആണൊ നല്ലത് എന്ന് brok അപ്പോൾ മനസിലാകും.. ഒരു പ്രേമിയും ഫോണിന് അറ്റ്ലീസ്റ്റ് ഫുൾ hd ഡിസ്പ്ലേ എങ്കിലും വേണം. Brand വച്ച് ആളെ പറ്റിക്കാൻ ആപ്പിൾന് മാത്രമേ പറ്റു.. ഞാൻ ഇത് പറയാൻ കാരണം iphone xr മേടിച്ചു വെറുത്തു പോയതാണ് ആ ഡിസ്പ്ലേ,Negative
ബാക്കി എല്ലാം ഒക്കെ . But 64gb and display വല്യ പോരായിമ ആണ്. . 70k Price വരുന്ന ഫോണിന് 720p lcd display. no fast charging. ഇങ്ങനെ ആൾക്കാരെ brand വച്ചു പറ്റിക്കാൻ apple നാ പറ്റുവൊള്ളൂ 😂😂,Negative
720P display ആയതാണ് ഇതിന്റെ main പോരായ്മ,Negative
നോക്കിക്കോ samaung അല്ലെ എത്ര വല്യ റാം ആണേലും ഹങ് ആവും,Negative
പുതുതായി ഐ ഫോൺ 7 എടുക്കുന്നവരുടെ ശ്രദ്ധയ്ക്ക് .പരമാവധി ഈ i phone 7 എടുക്കാതിരിക്കുക. കാരണം ബാക്ക് ക്യാമറ അത്രക്ക് പോരാ കൂടാതെ പെട്ടെന്ന് തന്നെ ഫിംഗർ പോകാൻ സാധ്യത കൂടുതൽ ആണ് ഇത് എന്ത് കൊണ്ടും എടുക്കാതിരിക്കുക. ഈ പ്രശ്നം നല്ല രീതിയിൽ 7 ൽ കാണുന്നുണ്ട്,Negative
ഇത്രയും രൂപ കൊടുത്ത് വാങ്ങുന്ന ഫോണിൽ LCD display oru poraymma Thane anu,Negative
Mi A1 ഏഴയലത്തു എത്തില്ല i phone ക്യാമറ,Negative
Overpriced ആണല്ലേ🤔,Negative
thank u bro... Now I am in QRS... അവർ പറഞ്ഞു display porannu...,Negative
M21 എടുത്തോളു A21s ന്റെ പ്രോസസ്സർ മോശമാണ് കൂടാതെ ഡിസ്‌പ്ലേയും.,Negative
വെറും 1850 mAh മാത്രം.👎.night mod ഇല്ല.,Negative
Iphone se ആപ്പിളിന്റെ അടുത്തുള്ള ഐഫോൺ 8 ഓൾഡ് സ്റ്റോക്ക് ആയിട്ട് ടോണുന്നുണ്ടോ customere പറ്റിക്കാൻ പ്രോസസറും മറ്റും മാത്രം മാറി എന്നെ ullu,Negative
ബ്രോ ഇപ്പോൾ ഈ ഫോൺ വാങ്ങുന്നത് മഹാ വിഡ്ഢിത്തരം എന്ന് ഞാൻ പറയുകയുള്ളൂ 42000 രൂപയ്ക്ക് ഇതിൽ കിട്ടുന്നത് വെറും one amps ചാർജർ അതും രണ്ടരമണിക്കൂർ പിന്നെ bezzelലുള്ള ഡിസ്പ്ലേ old fashion അതും കൂടാതെ റെറ്റിന ഡിസ്പ്ലേ ഇല്ല amoled ഡിസ്പ്ലേ ഇല്ല.,Negative
Android phone slow ആകുന്നതല്ല company slow ആക്കുന്നതാണ് അല്ലാതെ processor ന്റെ യോ hardware ന്റെ യോ കുഴപ്പമല്ല,Negative
ഇതിലും നല്ലത് 11 ആണ്. Flipkart ല് ഓഫർ ഉണ്ട് 48999🙄🙄🙄🙄🙄🙄,Negative
ശെരിയാണ് bro light കുറവുള്ളപ്പോൾ camera performance കുറച്ചു മോശം ആണ്,Negative
"ബ്രോ, ഇത് വായിക്കാതെ പോവല്ലേ.... ഞാൻ ഈ കഴിഞ്ഞ ഏപ്രിൽ (2021) മാസമാണ് പുതിയ iphone 11 pro (fresh piece ) വാങ്ങിയത്. ഈ May 10 ആയപ്പോൾ തന്നെ battery health പെട്ടന്ന് 99% ആയി കുറഞ്ഞു. എന്താ സംഭവിച്ചത് എന്ന് ഒരു പിടിയും ഇല്ല, വാങ്ങിച്ച ആദ്യ ആഴ്ചകളിൽ screen time നല്ല പോലെ കിട്ടിയിരുന്നു(ഏകദേശം 1 1/2 ദിവസം ഒക്കെ കിട്ടിയിരുന്നു ). But ഇപ്പോൾ വളരെ കുറവ് ആണ്, ഒരു 4 1/2 hour കിട്ടുന്നുള്ളു. മാത്രവുമല്ല ഇപ്പോൾ battery settings ഇൽ ഒരു important message പറഞ്ഞത് ഒരു മെസ്സേജ് വന്നിട്ടുണ്ട് (നമ്മടെ ബാറ്ററി സർവീസ് ആവുമ്പോൾ വരുന്ന മെസ്സേജ് പോലെ ) ഞാൻ അതിന്റെ കൂടെ കിട്ടിയ 18 w fast charger തന്നെ ആണ് use ചെയ്യുന്നത്. ഞാൻ game പോലും ഈ ഫോണിൽ കളിക്കാറില്ല. Iphone 12 എടുക്കാൻ അവസരം ഉണ്ടായിട്ടും അത് വാങ്ങാതെ 11pro ഇഷ്ട്ടപെട്ടു വാങ്ങുകയാണ് ചെയ്തത് (12 നെ കാളും വിലയും കൊടുത്തു ) iphone 11pro, 256 GB, space gray color variant ആണ് വാങ്ങിയത്. ആകെ ടെൻഷൻ ആയിരിക്കുകയാണ്, എന്തെങ്കിലും ഒരു solution പറഞ്ഞു താ ബ്രോ,..please….😔☹️🙏",Negative
ios 14.5.1 updation ശേഷം phone full lag und bro Game okke crash aayi frame Drop Adikunnu🥺 any solution [iphone 11pro max],Negative
ഇതിൽ എനിക്ക് ഇഷ്ടപ്പെടാത്തത്. സ്ക്രീൻ ൽ മുകളിൽ കാണുന്ന സ്പീക്കർ അത് ഉള്ളത് വീഡിയോ നെ കവർ ചെയുന്നു. Iphone 12 il അങ്ങിനെ തന്നെ,Negative
വലിയ notch പരമ ബോറാണ്. Full display experience കിട്ടില്ല. ബാക്കി എല്ലാം ok,Negative
ഞാൻ iphone green കളർ 128gb എടുത്തിട്ട് നാല് മാസം ആവാനായി.നീയെന്തിനാണ് ഐഫോൺ എടുത്തത്.ആദ്യമായിട്ട് എടുത്തതാണ് ഞാൻ.എടുത്തു കഴിഞ്ഞപ്പോഴാണ് ദുരന്തം ഫോൺ എന്ന് മനസ്സിലായത്.battery health എത്ര പെട്ടെന്നാണ് തീരുന്നത്.ഒരു gaming പോലും ഞാൻ കളിക്കാറില്ല.only yutube middle user ആണ്.എന്നിട്ടും ഇതിന്റെ ബാറ്ററിയെ ഓർത്തു പേടിച്ചു പേടിച്ചു യൂസ് ചെയ്യണം.oneplus എടുക്കാൻ ഇരുന്ന ഞാൻ കുറച്ചാളുകളോട് ചോദിച്ചു വാങ്ങാമെന്ന് കരുതിയതാ.കുറച്ചാളുകൾ oneplus ആണ് നല്ലതെന്ന് പറഞ്ഞെങ്കിലും കൂടുതൽ ആളുകൾ iphone എന്ന് പറഞ്ഞു.അപ്പോഴാണ് ഒരു കാര്യം മനസ്സിലായത് കൂടുതലും iphone പ്രേമികളാണെന്ന്.ഈ ഐഫോണിനെ പുകഴ്ത്തുന്നവർ വൻ തള്ളുകൾ മാത്രം.വെറുതെ 70k കാശ് പോയി.oneplus എടുത്താൽ മതിയായിരുന്നു.ഇനിയിപ്പോ പറഞ്ഞിട്ടെന്ത് കാര്യം.തലവിധി😑,Negative
"എന്റെയും iphone 11 green ആണ്.പക്ഷെ battery വെറും ശോകമാണ് ഇപ്പൊ.14.4 update ചെയ്ത് 5 ദിവസം കൊണ്ട് 2% battery health ആണ് നഷ്ടപ്പെട്ടത്👌wow🤷‍♂️ iphone king എന്ന് പറയൂ,ഇ ക്ക്‌ലാ സിന്താബാദ്🔥",Negative
14.4 update ചെയ്തപ്പോ 5 ദിവസം കൊണ്ട് 99 ൽ നിന്ന് 97 വരെ 2% നഷ്ട്ടപ്പെട്ടു എനിക്ക്.iphone king എന്ന് കഷ്ടപ്പെട്ട് പറയുന്നവരുടെ അവസ്ഥ സത്യമാണെന്ന് ഇപ്പോഴാണ് മനസ്സിലായത്.,Negative
correct.portrait ശോകമാണ്.പിന്നെ battery ഹെൽത്തും.,Negative
njan 11 ന്നാണ് കാണുന്നെ.എന്നാലും പറയുവാ 13 ഇറങ്ങുമ്പോഴേക്കും കാത്തിരിക്കുന്ന iphone പ്രേമികള്‍ക്ക് heart attack വന്ന് ചത്ത് പോകുമെന്നാണ് തോന്നുന്നെ.കാരണം price⚰️,Negative
