Review_Text,Sentiment_Class,,,
തുടർച്ചയായി ദിവസങ്ങളിൽ zoom class നടത്തുവാൻ ഈ ക്യാമറ അനുയോജ്യമാണോ?,Neutral,,,
"ഈ ഓഫര്‍ ഇപ്പോഴും ലഭ്യമാണോ..?.അല്ലെങ്കില്‍, മുമ്പ് DSLR ഉപയോഗിച്ച് പരിജയമില്ലാത്ത ആള്‍ക്ക് 40-45k യില്‍ വാങ്ങാന്‍ പറ്റിയ നല്ല ക്യാമറ ഏതെന്ന് പറഞ്ഞു തരാവോ..",Neutral,,,
"One doubt , 4k-യിൽ Shoot ചെയ്യുമ്പോൾ over heat ആകാറുണ്ടോ?",Neutral,,,
"വിഡിയോയിൽ കാണിച്ചിരിക്കുന്ന സാമ്പിൾ ഫോട്ടോസ് വീഡിയോസ് കണ്ടില്ലേ? അതേ ക്വാളിറ്റി തന്നെയായിരിക്കും കിട്ടുന്നത്. Settings ന്റെ പ്രശ്നം വല്ലതും ആവും , DSLR ആദ്യമായിട്ടാണോ ഉപഗോഗിക്കുന്നത്? എങ്കിൽ കുറച്ച സമയമെടുക്കും അതിന്റെ ശരിയായ setup മനസ്സിലാക്കാൻ.",Neutral,,,
"ചേട്ടാ, ഇതിൽ വീഡിയോഗ്രാഫി എടുക്കാൻ പറ്റിയ ഒരു ലെൻസ്‌ suggest ചെയ്യുമോ? രാത്രിയും ഉപയോഗിക്കാൻ പറ്റിയ ഒരു lens..Thank you.",Neutral,,,
"ഹരി ബ്രോ, X-A7 പ്രധാനപ്പെട്ട settings എന്തൊക്കെയാണ് എന്നതിനെകുറിച്ച് ഒരു വീഡിയോ ചെയ്യുമോ?Especially Videography Settings... Thanks 🥰👍",Neutral,,,
".ചേട്ടാ ഇത് <a href=""http://amazon.com/"">amazon.com</a> ലെ ഒള്ളു . in ഇൽ കാണുന്നില്ല. Com ഇൽ നിന്ന് ഓഡർ ചെയ്താൽ കിട്ടുമോ",Neutral,,,
Hi sir....Sir-ന്റെ റിവ്യൂ കണ്ട് ഈ ക്യാമറ ഞാൻ എടുത്തു. ഞാൻ ഒരു beginner ആണ്. ഈ ക്യാമെറയിൽ എങ്ങനെ മനോഹരമായി വീഡിയോ എടുക്കാം എന്നൊരു വീഡിയോ ചെയ്യാമോ?? പ്ലീസ് 😀,Neutral,,,
"യൂട്യൂബിൽ അപ്‌ലോഡ് ചെയ്യാൻ ഒരു മിഡ്റേഞ്ചിൽ ഷോട്ഫിലിംസ്‌,വൈൻ വീഡിയോസ് ഒക്കെ എടുക്കാൻ ഈ ക്യാമെറയിൽ പറ്റുമോ ഹരീഷേട്ടാ.. ഇല്ലെങ്കിൽ അങ്ങനെ ഒരു കാമറ നിർദേശിക്കാമോ.. മീഡിയം റേഞ്ച് പ്രൈസ് വരുന്ന.. ഫ്യൂജിയുടെ തന്നെ ഉണ്ടോ .ഒരു ലെൻസും പറയണേ",Neutral,,,
Short film ഷൂട്ടിന് ഉപയോഗിക്കാമോ ? Visual Quality ഉണ്ടാവോ,Neutral,,,
Clean HDMI ഉണ്ടാവുമോ?.Recording volume indicator ❔️,Neutral,,,
"ബ്രോ, എനിക്ക് ഒരു ക്യാമറ വാങ്ങിയാൽ കൊള്ളാമെന്നുണ്ട്. ഒരു യൂട്യൂബ് ചാനൽ തുടങ്ങാൻ ആണ്. എന്റെ അച്ഛൻ clay മോഡൽസ് ഒക്കെ ചെയ്യുന്ന ആളാണ്. ഔട്ഡോർ ഷൂട്ട് ചെയ്യാനും മൈക്രോ ഫോൺ ഉള്ളതുമായ 30000 താഴെ ഉള്ള ക്യാമറയാണ് വാങ്ങാൻ ഉദ്ദേശിക്കുന്നത്. ക്യാമറയെക്കുറിച്ച് വലിയ അറിവില്ല. ബ്രോ സഹായിക്കണം.",Neutral,,,
ഈ camera ഏതൊക്കെ Gimbal ആയിട്ട് suit ആകും....ഒന്ന് നോകവോ...,Neutral,,,
"Bird photography ക്ക് ഉപയോഗിക്കാമോ, വേറെ ലെൻസ് വാങ്ങണോ. Review വളരെ നന്നായി ഇഷ്ടപ്പെട്ടു. ഇപ്പൊ Nikon L840 ആണ് ഉപയോഗിക്കുന്നത്. വാങ്ങാൻ വിചാരിച്ചത് sony DSC-HX400V ആണ്, ഏതാണ് നല്ലത്.",Neutral,,,
"ആരെങ്കിലും dslr, mirrorless camera വിത്യാസം പറഞ്ഞുതരുമോ?",Neutral,,,
എത്ര minute വരെ live streaming ചെയ്യാം ....?❤️❤️❤️❤️❤️❤️😘😘😘😘😘,Neutral,,,
Continuous live streaming ഇതിൽ പറ്റുമോ ....?.❤️❤️❤️❤️❤️❤️❤️❤️,Neutral,,,
"ബ്രോ ഞാന്‍ അക്വേറിയം ഷോപ്പുകള്‍,പെട്സ് ഷോപ്പുകളുടെ വീഡിയോകള്‍ ആണ് കൂടുതല്‍ ആയി ചെയ്യുന്നത്.അതിനു വേണ്ടി വീഡിയോ എടുക്കാന്‍ xa7 ആണോ കാനോന്‍ 200d ii 4k ആണോ നല്ലത്? ഞാന്‍ ഇന്നേ വരെ വ്യൂ ഫൈന്റര്‍ ഉപയോഗിച്ചിട്ടില്ല.അത് കൊണ്ട് ആ പ്രശ്നം ഇല്ല.തമ്മില്‍ ഏതാണ് നല്ലത് എന്നും വീഡിയോ എടുക്കാന്‍ കൂടുതല്‍ ബാറ്ററി ബാക്ക് അപ്പ് കിട്ടുക ഏതിന്എന്നും പറഞ്ഞു തരിക.അഡീഷണല്‍ ലെന്‍സ്‌,ബാറ്ററി എന്നിവ വാങ്ങേണ്ടുന്ന സാഹചര്യം വന്നാല്‍ കൂടുതല്‍ ലാഭകരം ഏതെന്നു കൂടി പറഞ്ഞു തരുമല്ലോ?",Neutral,,,
40k താഴെ വരുന്ന നല്ല ഒരു പോയിന്റ് ഷൂട്ട് ക്യാമറ suggest ചെയ്യുമോ,Neutral,,,
നോർമൽ Canon ലെൻസുകൾ അഡാപ്‌റ്റർ കൂടാതെ ഇതിൽ use ചെയ്യാൻ പറ്റുമോ??,Neutral,,,
താങ്കൾ നല്ലൊരു cinema Projector പരിചയപെടുത്തണം എന്ന് സ്നേഹപൂർവ്വം അഭ്യർത്ഥിക്കുന്നു,Neutral,,,
ക്യാമറ പരിചയപ്പെടുത്തിയതിൽ .വളരെ സന്തോഷം താങ്സ്.,Neutral,,,
വളരെ ഉപകാരപ്പെട്ടു .ഞാൻ കുറച്ചു ദിവസമായി ഈ ക്യാമറ റിവ്യൂ നോക്കുന്നത്. .ഇനി ധൈര്യമായി വാങ്ങാമെന്ന് കരുതുന്നു..,Neutral,,,
Go pro 8ന്റെ വീഡിയോ ചെയ്യോ.,Neutral,,,
Hareesh etta ഈ ബഡ്ജറ്റിൽ ഇത് best offer തന്നെയാണ് .,Neutral,,,
വീഡിയോ കണ്ടിട്ട് Amazonil കേറി നോക്കിയപ്പോൾ കൂടുതലും നെഗറ്റീവ് റിവ്യൂസ് ആണലോ ചേട്ടാ ..😛,Neutral,,,
Bro ഇപ്പൊൾ വീഡിയോസ് ഒന്നും കാണറില്ലല്ലോ എന്തെ പുതിയ വീഡിയോസ് ചെയ്യാതെ?,Neutral,,,
Price എത്ര ആണ്,Neutral,,,
ചേട്ടാ .I phone 11 pro max or 11 or XR or XS max ഏതാണ് നല്ലത് ആദ്യമായാണ് i OS വാങ്ങിക്കാൻ പോകുന്നത്...?.ഏത് എടുക്കുന്നതാ ലാഭം.....,Neutral,,,
ഞാൻ video ൽ ആദ്യം പറഞ്ഞത്പോലെ.. പുതിയ ഫോണിലുള്ള features ആണ്‌ ഞാൻ കവർ ചെയ്തത്‌ . Ip rating മുൻപ്‌ വന്ന ഫീച്ചർ ആണല്ലോ?,Neutral,,,
വീഡിയോ low light ൽ. Grains വരുന്നുണ്ടോ അതോ pure black ആണോ,Neutral,,,
Shazam ബ്രോ 40000 രൂപയിൽ താഴെ വരുന്ന നല്ലൊരു mobile പറയാമോ ക്യാമറ ആണ് പ്രധാനം,Neutral,,,
13000 / - രൂപയിൽ താഴെ കൊള്ളാവുന്ന Phone ഏത് വങ്ങിക്കാം എന്നു പറയാമോ Brooo🙏,Neutral,,,
"നല്ലതാണോ... Heating ഉണ്ടോ.. Charge, camara ഒക്കെ എങ്ങനെ ഉണ്ട്",Neutral,,,
"സേട്ട, dual sim ഇട്ടാൽ ഒരു sim ലെ msg മാത്രമേ വരുന്നുള്ളൂ. രണ്ടും കൂടി വരാൻ വല്ല വഴിയും ഉണ്ടോ സേട്ടാ.",Neutral,,,
Redmi note 12 pro edthavar ആരേലും ഉണ്ടോ....ഒരു doubt und....call record chythaal ath recorder appil saved ആവുന്നില്ല....file il നോക്കിയാലും കിട്ടുന്നില്ല....,Neutral,,,
Shazam ബ്രോ redmi not 12 pro nfc ഓപ്ഷൻ കാണുന്നില്ല എന്താണ് ഒരു വഴി,Neutral,,,
Redmi 12 pro vs nothing Phone 1 (under 25k)ഏതാണ് best.Game കളിക്കാർ ഇല്ല..Photography യും അത്ര ഇല്ല,Neutral,,,
ബ്രോ 15000 രൂപയ്ക്ക് 4g 5g നല്ല ഫോൺ പറഞ്ഞു തരുമോ,Neutral,,,
Redmi Note 11 Pro 5G പുതിയ സോഫ്റ്റ്‌വെയർ അപ്ഡേറ്റ് കിട്ടോ,Neutral,,,
ഫോൺ എങ്ങനെ pls റിപ്ലൈ,Neutral,,,
Update ചെയ്താൽ ഗൂഗിൾ dialer ആകുമോ,Neutral,,,
Redmi ൽ Dual stereo സ്പീക്കർ ഉള്ളത് കൊണ്ട് Music play ചെയ്യുമ്പോൾ Vibration ഉണ്ടോ,Neutral,,,
30000 rs താഴേക്കു വരുന്ന നല്ല ഫോൺ പറയാമോ,Neutral,,,
"ബ്രോ, 30000 rs റേഞ്ച് ഇൽ 8/256 variant ഇൽ ക്യാമറ, പെർഫോമൻസ്, ബാറ്ററി വൈസ് better allround ഫോൺ ഏതാണ് currently ഒന്ന് പറയാമോ pls.",Neutral,,,
Update കിട്ടുമോ സേട്ടാ 😔,Neutral,,,
അണ്ണാ... ഒരു ഫോൺ വാങ്ങിക്കണം.... S23..or 12 pro apple.... അല്ലങ്കിൽ വേറെ വല്ലതും...... EMI ആണ്..75000.... വരെ നോക്കാം.... അല്ലങ്കിൽ സെക്കന്റ്‌ഹാൻഡ്.... എടുത്താൽ കൈ പൊള്ളുമോ..... വിലയേറിയ അഭിപ്രായം....കുറച്ചു നല്ല ക്യാമറ.+പെർഫോമൻസ് വേണം.. കശ്മീർ കാണാൻ പോകാൻ ആണ്,Neutral,,,
പക്ഷേ 9 pro + ne കാൾ upadated അല്ലേ 12 pro,Neutral,,,
വെയിറ്റിംഗ് ഫോർ phantom x2,Neutral,,,
"ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home//NVIDIA GeForce GTX 1650 Max Q 4 GB ) M6500IH-L1702WS (15.6 Inch, Cool Silver, 1.80 Kg, with MS Office)..ഈ laptop ന്റെ ഒരു video ചെയ്യാമോ?",Neutral,,,
Xiamoi pad 5 28k worth ആണോ? Software പ്രശ്നം ഉണ്ടോ? Mainly for study purpose,Neutral,,,
Sir.നല്ല 5g ഫോൺ ഏതാ. എനിക്ക് വാങ്ങണം.256gb,Neutral,,,
എല്ലാവരും review ചെയ്തെങ്കിലും ഇത് കണ്ടിട്ടെ വേടിക്കുന്ന പരിപാടി ഉള്ളൂ 👍🏻🥰,Neutral,,,
രണ്ടും രണ്ട് purpose ന് വേണ്ടി ഉള്ള phone ആണ്,Neutral,,,
മച്ചാ റെഡ്‌മിയിൽ ഏത് phne ആണ് best ഈ 30000 രൂപ ഒന്നും വേണ്ട ഒരു 20000 25 ഇതിന് അകത് വരുന്ന phne best ഏതാ ബ്രോ plz rbly,Neutral,,,
ഈ കവർ made in India ആണ് 🤣🤣,Neutral,,,
Bro അത്യാവശ്യം നല്ല performance ഉള്ളതും പിന്നെ വീഡിയോ editing long ആയിട്ട് use ചെയ്യാൻ പറ്റുന്ന under 25k ഏത് phone ആണ് better,Neutral,,,
ബ്രോ 25000 രൂപയ്ക്കു 5 g നല്ല ഫോൺ ഏതാണ് എന്ന് പറഞ്ഞു തരാമോ,Neutral,,,
മച്ചാ മോട്ടോയുടെ പുതിയ ഒന്ന് ഇറങ്ങിയിട്ടുണ്ട് മോട്ടോ g ഫ്യൂഷൻ അത് റിവ്യൂ ചെയ്യാമോ മച്ചാൻ ഉള്ളത് ഉള്ളത് പോലെ പറയും അത് കൊണ്ടാണ്,Neutral,,,
"<a href=""https://www.youtube.com/watch?v=b_sDA11oue0&amp;t=9m41s"">9:41</a> അത് എന്തോന്ന് redmi യിൽ ഒരു കറുത്ത ഉണ്ട.? 🙄🙄🙄 അറിയാവുന്നവർ ഒന്ന് പറയണേ എനിക്ക് അറിയാത്തത് കൊണ്ടാണ്..",Neutral,,,
Redmi 12 pro ആണോ realme 9 pro plus ആണോ നല്ലത്.. all-rounder,Neutral,,,
എൻ്റെ note 9 ൽ miui 13 update വന്നു കിടപ്പുണ്ട്... ചെയ്യണോ വേണ്ടയോ എന്ന് ചിന്തിച്ചിരിക്കുന്ന ലെ ഞാൻ...എന്ത് ചെയ്യും മല്ലയ്യ...😢😢😩,Neutral,,,
Bro realme gt neo2 ആണ് use ചെയ്യുന്നേ . ഇപ്പൊൾ ആൻഡ്രോയ്ഡ് 13 (now 12) update വന്നു .5.82 gb aan ..Ui version 4.0 (now 3.0).Update ചെയ്യണോ? പണി കിട്ടുമോ ?,Neutral,,,
9 Pro Plus വാങ്ങാൻ കിട്ടില്ല bro... അത് നിർത്തി...,Neutral,,,
"25000 to 35000 budjet .(camera , display , battery, performance ). Phone പറഞ്ഞു തരൂ ബ്രോ......",Neutral,,,
Camera comparison ചെയ്യാമോ...??,Neutral,,,
Moto ഫോണിനെ പറ്റി ഒന്നും പറയാനില്ലേ,Neutral,,,
ബ്രോ ഞാൻ s22 അൾട്രാ വാങ്ങി ചാർജർ കിട്ടി 256 gb നാട്ടിലെ 87 ആയിരം രൂപയെ ആയുള്ളൂ,Neutral,,,
